Full_CD8_V7_1	Full_CD8_V7_2	Full_CD8_V7_3	Full_CD8_V7_4	Full_CD8_wtIL2_1	Full_CD8_wtIL2_2	Full_CD8_wtIL2_3	Full_CD8_wtIL2_4	Full_CD8_control_1	Full_CD8_control_2	Full_CD8_control_3	Full_CD8_control_4	Full_CD8_Mb_wtIL2_1	Full_CD8_Mb_wtIL2_2	Full_CD8_Mb_wtIL2_3	Full_CD8_Mb_wtIL2_4
UBIAD1	144.455004814215	182.30834353939	640.425963035812	1093.0552813468	62.9547433076459	599.460562104708	697.402476918918	613.306407243866	316.691126739771	539.037570828925	343.221584144464	209.718717246688	43.8147950053472	328.035402126538	985.496092743818	891.969527980613
DISP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.9725731199481	0
FBXO2	0	0	0	10.028030104099	0	21.7985658947166	3.6228700099684	0	8.48279803767243	0	25.391392704565	21.0596201419268	0	4.81225528791987	11.2328581999675	3.43726215021431
FBXO44	59.3297341201242	29.4639747134368	19.8325459520768	77.7172333067676	0	26.3399337894493	48.0030276320813	63.1954237193848	11.3103973835632	98.8767141757201	35.8981758926608	56.1589870451382	18.7777692880059	28.0714891795326	121.314868559649	109.133073269304
FBXO6	15.4773219443802	22.0979810350776	461.106693385785	836.504844516928	12.5909486615292	305.179922526033	163.93486795107	668.213906541036	216.782616518296	209.448523576525	612.020120706583	365.910899965978	0	896.683568649068	1189.93411198323	1252.02273821556
MAD2L2	7.73866097219012	13.8112381469235	234.685127099575	626.75188150619	5.59597718290186	211.627743894541	131.329037861355	693.077679807679	70.6899836472703	121.203714150883	150.59722569604	107.053069054795	9.38888464400296	157.200339405382	959.286090277227	511.292744844379
DRAXIN	0	2.7622476293847	1.65271216267306	5.84968422739111	16.7879315487056	0.908273578946527	35.3229825971919	0	5.65519869178162	19.1374285501394	46.4049590807566	23.6920726596677	0	8.82246802785309	10.4840009866364	0
AGTRAP	0	1.8414984195898	264.43394602769	347.6383769421	5.59597718290186	292.464092420782	90.5717502492101	520.067257493954	80.1153148002397	331.715428202416	842.293785579017	439.619570462722	6.25925642933531	603.938038633943	498.738904078558	604.958138437719
C1orf167	0	0	0	0	0	0	0	4.1439622111072	0	0	0.875565265674653	0	0	0	0	0
MTHFR	23.2159829165703	52.4827049583094	12.395341220048	31.7554286629803	29.3788802102348	92.6439050525457	119.554710328957	99.4550930665728	101.793576452069	74.423333250542	167.232965743859	67.5662812886819	42.2499808980133	28.0714891795326	97.3514377330519	186.471471649126
CLCN6	61.9092877775209	16.5734857763082	119.821631793797	110.308331145089	9.79296007007825	139.874131157765	67.9288126869075	109.814998594341	82.0003810308335	141.40433317603	194.375488979773	149.172309338648	14.0833269660044	266.278125931566	52.4200049331818	97.1026557435543
NPPA	0	0	7.43720473202879	4.17834587670793	0	0	3.6228700099684	0	0	0	0	0.877484172580284	0	0	0.748857213331169	0
NPPB	0	0	0	1.67133835068317	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	70.9377255784094	73.6599367835921	196.672747358095	186.354226101174	47.5658060546658	89.9190843157062	57.0602026570023	151.254620705413	67.8623843013795	164.7945236262	259.167318639697	158.824635237031	111.101801620702	235.800509108073	226.154878426013	189.908733799341
PLOD1	70.9377255784094	58.0072002170788	140.48053382721	183.847218575149	12.5909486615292	131.699668947246	86.9488802392417	206.162120002583	86.7130466073182	204.132571201487	11.3823484537705	150.049793511229	4.69444232200148	130.732935321823	186.465446119461	60.1520876287504
MFN2	448.842336387027	489.838579610887	579.275613016909	498.894497678927	400.112368577483	391.465912525953	377.684198539206	497.275465332864	426.024968114216	410.391523352989	329.21253989367	499.288494198181	253.49988538808	603.938038633943	754.848071037818	578.319356773558
MIIP	2.57955365739671	1.8414984195898	38.0123797414805	704.469114812958	8.39396577435279	18.1654715789305	12.6800450348894	228.953912163673	21.6782616518296	8.50552380006194	37.6493064240101	67.5662812886819	7.82407053666914	24.863318987586	883.651511730779	938.372567008507
TNFRSF8	30.9546438887605	45.1167112799502	228.900634530219	221.452331465521	12.5909486615292	212.536017473487	253.600900697788	262.10560985253	96.1383777602876	221.14361880161	118.201310866078	215.86110645475	34.4259103613442	178.053445653035	259.104595812584	162.410636597626
TNFRSF1B	510.751624164548	1058.86159126414	1373.40380718132	1115.61834908102	214.046127245996	1076.30419105163	897.566044969672	509.707351966186	1085.79814882207	950.492284656922	1007.77562079153	585.281943111049	242.546186636743	1016.98995084707	882.902654517448	790.570294549291
VPS13D	454.00144370182	1289.04889371286	808.176247547128	791.378709048483	534.415820967127	846.510975578163	790.691379675604	451.691881010685	677.681309898498	465.677428053391	641.789339739521	894.156371859309	865.342201355606	1016.18790829908	849.952937130877	983.056974961293
DHRS3	100.602592638472	80.1051812521564	147.091382477903	1476.62743282858	100.727589292233	318.804026210231	204.692155563215	552.182964630034	317.633659855068	184.995142651347	284.558711344262	238.675694941837	128.314756801374	262.267913191633	2424.05079955299	2950.88955595898
AADACL4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AADACL3	0	0	0	0	1.39899429572546	0	0	0	0	0	0	0	0	0	0	0
CFAP107	0	0.920749209794901	0	0	8.39396577435279	0	3.6228700099684	0	0	0	17.5113053134931	0.877484172580284	0	0	0	0
PRAMEF12	0	0	0	0	0	0	1.8114350049842	0	0	0	0	0	0	0	0	0
PRAMEF1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20817019194658	0	0
PRAMEF11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPCL1	0	0.920749209794901	0	0	0	1.81654715789305	0	0	0	0	0	0.877484172580284	0	0	0	0
PRAMEF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF4	0	0	0	0	0	0	4.5285875124605	0	0	0	0	0	0	0	0	0
PRAMEF10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPCL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPCL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPCL4	0	0	0	0	0	0	0.905717502492101	0	0	0	0	0	0	0	0	0
PRAMEF9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF18	0	0	0	0	1.39899429572546	0	0	0	0	0	0	0	0	1.60408509597329	0	0
PRAMEF5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF15	0	0	0	0	0	0	0	4.1439622111072	0	0	0	0	0	0	0	0
PRAMEF33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF19	0	0	0	3.34267670136635	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF17	0	0	0	0	2.79798859145093	0	0	0	0	0	0	0	0	0	0	0
PRAMEF20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	0	0	0	0	15.3889372529801	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	5.59597718290186	0	0.905717502492101	0	0	0	0	0	0	0	0	0.859315537553577
PRDM2	938.957531292401	2021.04451549981	1575.03469102743	1350.441387352	998.881927147982	1812.00578999832	1494.43387911197	1302.24012484044	1910.51462470689	2738.77866361994	1525.23469280525	1726.888851638	1017.12916976699	1424.42756522428	1118.79267671677	1125.70335419519
KAZN	0	0	0	0	1.39899429572546	0	9.05717502492101	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	1.67133835068317	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	13.8112381469235	4.13178040668266	1.67133835068317	1.39899429572546	2.72482073683958	1.8114350049842	9.3239149749912	0	7.4423333250542	8.75565265674653	0	0	3.20817019194658	4.49314327998701	0
EFHD2	325.023760831985	186.912089588365	456.974912979102	487.195129224145	465.86510047658	342.419139262841	196.540698040786	521.10324804673	167.770894522855	375.306237677733	395.755500084943	382.583099245004	233.15730199274	409.041699473189	439.579184225396	354.897317009627
CTRC	5.15910731479341	1.8414984195898	1.65271216267306	0	0	7.26618863157221	4.5285875124605	0	0	0	0	6.14238920806199	51.6388655420163	3.20817019194658	0.748857213331169	0
CELA2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	0	4.17834587670793	0	0	4.5285875124605	0	0	0	0	0	0	0	0	0
CASP9	101.89236946717	81.9466796717462	39.6650919041535	146.242105684778	26.5808916187838	23.6151130526097	10.8686100299052	56.979480402724	62.2071856095979	88.2448094256426	105.943397146633	107.053069054795	6.25925642933531	56.9450209070517	355.707176332305	251.779452503198
DNAJC16	1738.61916508538	1431.76502123107	1054.43035978542	619.230858928116	1990.76888281734	809.271758841355	1022.55506031358	224.809949952566	1140.46506950929	1053.62176073267	1124.22580112625	852.037131575455	4228.127718016	1061.90433353432	453.058614065357	678.859274667326
AGMAT	180.568756017769	13.8112381469235	48.7550087988554	101.115970216332	65.7527318990968	51.771593999952	68.8345301893997	62.159433166608	31.1035928047989	128.646047475937	16.6357400478184	8.77484172580284	92.3240323326958	48.9245954271853	77.8811501864416	91.0874469806792
DDI2	1641.885902933	1086.48406755798	701.576313054716	706.976122338982	1752.93985254401	829.253777578179	1162.94127319986	1047.38644885734	1246.02877842255	1216.28990340886	816.026827608777	973.129947391535	3148.40598395566	826.103824426244	500.985475718552	734.714784608309
RSC1A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	32.2444207174588	28.5432255036419	102.46815408573	233.987369095644	34.9748573931366	64.4874241052034	26.2658075722709	131.570800202654	70.6899836472703	44.6539999503252	103.316701349609	36.8543352483719	14.0833269660044	91.4328504704774	121.314868559649	221.703408688823
SLC25A34	0	0	0.826356081336532	5.84968422739111	0	0	0	16.5758488444288	2.82759934589081	28.706142825209	0	0	0	4.81225528791987	0.748857213331169	0.859315537553577
TMEM82	0	0	0	0	0	0	0	2.0719811055536	0	0	0	0	0	0	0	0
FBLIM1	0	0.920749209794901	0	1.67133835068317	0	2.72482073683958	0	0	0	0	0	0	0	3.20817019194658	0	0.859315537553577
UQCRHL	100.602592638472	74.580685993387	52.8867892055381	40.9477895917378	188.864229922938	52.6798675788986	55.2487676520181	74.5913197999296	50.8967882260346	48.9067618503562	28.8936537672636	23.6920726596677	156.481410733383	32.8837444674524	40.4382895198831	30.0760438143752
SPEN	2219.70592218986	1011.9033815646	1716.34158093598	1396.40319199579	2646.89720751258	1287.93193494618	1246.26728342913	1152.0214946878	1589.11083239064	1240.74328433404	967.499618570492	1133.70955097373	2118.75830133	1211.08424745983	835.724650077584	1209.91627687544
ZBTB17	12.8977682869835	7.36599367835921	4.95813648801919	394.435850761229	9.79296007007825	0.908273578946527	13.5857625373815	9.3239149749912	6.59773180707856	13.8214761751007	19.2624358448424	7.01987338064227	1.56481410733383	4.01021273993322	380.419464372234	317.946748894824
SRARP	0	0	0	0	0	0	1.8114350049842	0	0	0	0	0	0	0	0	0
HSPB7	0	0	0	0	0	0	1.8114350049842	0	0	0	0	0	0	0	0	0
CLCNKA	0	0	0	0	0	0	0.905717502492101	0	0	0	0	0	0	0	0	0
CLCNKB	0	0	5.78449256935573	0	0	0	11.7743275323973	0	0	0	0	0	0	0	0	0
FAM131C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPHA2	0	0	0	0	0	0	0	2.0719811055536	0	0	0	0	0	0	0	0
ARHGEF19	0	0	101.641798004393	53.4828272218616	1.39899429572546	45.4136789473263	0	27.9717449249736	7.5402649223755	10.6319047500774	23.6402621732156	126.357720851561	0	110.681871622157	87.6162939597467	58.4334565536433
CPLANE2	0	0	6.61084865069226	7.52102257807428	0	1.81654715789305	0	1.0359905527768	6.59773180707856	0	1.75113053134931	0	1.56481410733383	0	12.7305726266299	0
FBXO42	367.58639617903	921.669959004696	424.747025806978	661.849986870537	163.682332599879	380.566629578595	333.304040917093	183.370327841494	554.209471794599	540.100761303933	294.189929266684	298.344618677296	214.379532704734	97.8491908543706	510.720619491857	577.460041236004
SZRD1	30.9546438887605	29.4639747134368	1590.73545657282	1377.18280096294	57.358766124744	1036.34015357799	512.636106410529	1010.09078895738	401.519107116495	1038.73709408256	1139.9859759084	1320.61367973333	46.9444232200148	1511.04816040684	1124.78353442342	1267.49041789153
SPATA21	2.57955365739671	1.8414984195898	1.65271216267306	12.5350376301238	0	9.9910093684118	28.0772425772551	3.1079716583304	12.2529304988602	0	9.63121792242119	13.1622625887043	0	6.41634038389315	11.2328581999675	3.43726215021431
NECAP2	205.074515763038	462.21610331704	2472.4573953589	2537.09161633706	250.419978934858	3295.216544418	3228.88289638434	732.445320813198	2209.29762225602	2647.34428276928	3391.06427395793	2764.07514362789	211.249904490067	3302.811212609	2530.38852384602	2609.74128755021
NBPF1	83.8354938653929	9.20749209794901	10.7426290573749	10.028030104099	34.9748573931366	21.7985658947166	36.228700099684	6.2159433166608	0.942533115296937	30.8325237752245	4.37782632837327	31.5894302128902	208.120276275399	2.40612764395993	2.24657163999351	0
CROCC	0	2.7622476293847	6.61084865069226	22.5630677342228	1.39899429572546	0.908273578946527	0	12.4318866333216	2.82759934589081	1.06319047500774	0.875565265674653	4.38742086290142	4.69444232200148	17.6449360557062	2.24657163999351	4.29657768776789
MFAP2	0	0	0	0	0	0	0.905717502492101	0	0	0	0	0	0	0	1.49771442666234	0
ATP13A2	0	13.8112381469235	7.43720473202879	56.8255039232279	16.7879315487056	13.6241036841979	25.3600900697788	93.239149749912	27.3334603436112	17.0110476001239	12.2579137194451	16.6721992790254	6.25925642933531	28.0714891795326	106.337724293026	91.0874469806792
SDHB	715.826139927586	503.649817757811	1478.35102951106	3839.89986069459	677.113239131125	530.431770104772	325.152583394664	6037.75294158319	391.151242848229	563.490951754104	2099.60550708782	1676.87225380092	1017.12916976699	1297.70484264239	3414.0400355768	4406.57007657475
PADI2	3.86933048609506	2.7622476293847	3.30542432534613	0	9.79296007007825	3.63309431578611	7.24574001993681	0	0	0	0	91.2583539483495	6.25925642933531	0	0	0
PADI1	0	0	0	0	0	0	0	2.0719811055536	0	0	0	0	0	0	0	0
PADI3	0	0	0	0	0	0.908273578946527	0	0	0	5.31595237503871	0	0	0	0	1.49771442666234	0
PADI4	0	0	20.6589020334133	8.35669175341587	0	27.2482073683958	9.05717502492101	7.2519338694376	0	0	18.3868705791677	13.1622625887043	0	9.62451057583973	0	0
PADI6	0	6.44524446856431	0	0	1.39899429572546	0	9.05717502492101	0	0	0	0	40.3642719386931	0	0	1.49771442666234	0
RCC2	41.2728585183473	159.289613294518	588.365529911611	567.419370056937	68.5507204905478	623.983948736264	694.685324411441	393.676410055184	648.462783324293	913.280618031651	582.250901673645	494.90107333528	106.4073592987	566.242038878571	518.9580488385	452.859288290735
ARHGEF10L	0	0	0	0	0	7.26618863157221	6.34002251744471	3.1079716583304	0	0	0	0	0	0	0	0
ACTL8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGSF21	0	10.1282413077439	0	0	2.79798859145093	0.908273578946527	0	0	0	0	0	0	0	0	0	0
KLHDC7A	0	0	0	0	0	0	0	7.2519338694376	0	0	0	0	1.56481410733383	0	0	0
PAX7	0	0	0	0	0	1.81654715789305	2.7171525074763	0	0	0	0	0	0	0.802042547986644	0	0
TAS1R2	0	0	0	0	0	1.81654715789305	0	0	0	0	0	0	0	1.60408509597329	0	0
ALDH4A1	0	0.920749209794901	20.6589020334133	36.7694437150298	1.39899429572546	0.908273578946527	4.5285875124605	11.3958960805448	0	3.18957142502323	5.25339159404792	0.877484172580284	4.69444232200148	20.0510636996661	4.49314327998701	19.7642573637323
IFFO2	74.8070560645045	89.3126733501054	78.5038277269706	80.2242408327923	92.3336235178807	85.3777164209735	140.386212886276	33.1516976888576	54.6669206872224	164.7945236262	65.667394925599	62.3013762532001	114.231429835369	65.7674889349048	45.6802900132013	63.5893497789647
UBR4	207.654069420435	584.675748219762	1225.48606862208	644.300934188363	123.111498023841	1640.34208357743	1544.24834174903	694.113670360456	1417.56980540659	1246.05923670907	705.705604133771	1683.89212718156	281.666539320089	1213.49037510379	725.642639717903	1301.00372385612
EMC1	815.138955737359	612.298224513609	1396.54177745874	905.029716894938	595.971569979048	1073.57937031479	1496.24531411695	428.900088849595	995.314969753566	896.269570431527	1025.28692610502	881.871593443185	569.592335069513	576.668592002397	830.482649584266	623.863080263897
MRTO4	886.076681315768	615.060472142994	2611.28521702344	2618.15152634519	492.445992095363	2073.58858073492	2243.46225367293	1726.99625147893	1762.53692560527	1659.64033148709	1214.40902349074	1665.46495955738	461.620161663479	1949.76543415553	2152.21563111378	1658.4789874784
AKR7L	39.9830816896489	26.7017270840521	22.3116141960864	4.17834587670793	19.5859201401565	23.6151130526097	7.24574001993681	2.0719811055536	0	0	1.75113053134931	120.215331643499	0	20.0510636996661	2.99542885332467	0
AKR7A3	0	2.7622476293847	0	0	0	0	4.5285875124605	0	0	0	0	0	0	0	2.99542885332467	0
AKR7A2	61.9092877775209	49.7204573289247	102.46815408573	84.4025867095003	69.9497147862732	46.3219525262729	42.5687226171287	238.277827138664	40.5289239577683	128.646047475937	117.325745600404	85.1159647402875	79.8055194740252	104.265531238264	69.6437208397987	124.600752945269
SLC66A1	29.6648670600621	28.5432255036419	17.3534777080672	152.92745908751	9.79296007007825	22.7068394736632	11.7743275323973	44.5475937694024	30.161059689502	14.8846666501084	14.0090442507945	35.9768510757916	23.4722116100074	17.6449360557062	155.762300372883	105.69581111909
CAPZB	1316.86214210102	964.945171865056	1728.73692215603	5319.0343010492	477.057054842383	1453.23772631444	1278.87311351885	4096.30664567947	1457.15619624907	1475.70837931075	2266.83847283168	1964.68706240726	604.018245430857	1758.87930773471	4938.71332191906	4488.20505264233
MICOS10	90.2843780088847	162.972610133697	142.95960207122	79.3885716574508	68.5507204905478	89.0108107367596	91.4774677517022	165.758488444288	130.069569910977	82.9288570506039	82.3031349734174	118.460363298338	86.0647759033605	145.169701185583	53.9177193598441	64.4486653165183
MICOS10-NBL1	0	0	0	0	0	0	0	4.1439622111072	0	0	0	0	0	0	0	0
NBL1	11.6079914582852	3.6829968391796	111.558070980432	71.0318799040349	6.99497147862732	39.9640374736472	4.5285875124605	36.259669347188	14.1379967294541	60.6018570754413	91.058787630164	109.685521572535	7.82407053666914	81.0062973466511	53.9177193598441	62.7300342414111
HTR6	0	0	0	0	0	0	0	0	0	0	0	0	12.5185128586706	0	1.49771442666234	0
TMCO4	20.6364292591736	26.7017270840521	60.3239939375668	100.28030104099	43.3688231674894	45.4136789473263	38.9458526071603	35.2236787944112	39.5863908424714	13.8214761751007	42.0271327523834	46.506661146755	12.5185128586706	47.320510331212	206.684590879403	153.81748122209
RNF186	0	0	0	0	0	0	2.7171525074763	0	0	0	0	0	0	0	0	0
OTUD3	118.659468240248	119.697397273337	173.534777080672	198.053594555956	145.495406755448	161.672697052482	291.641035802456	60.0874520610544	313.86352739388	276.429523502013	396.631065350618	362.400963275657	153.351782518715	259.059742999686	155.013443159552	187.33078718668
