dualCAR_CD8_monomer_1	dualCAR_CD8_monomer_2	dualCAR_CD8_monomer_3	dualCAR_CD8_monomer_4	dualCAR_CD8_control_1	dualCAR_CD8_control_2	dualCAR_CD8_control_3	dualCAR_CD8_control_4	dualCAR_CD8_V9_Mb_1	dualCAR_CD8_V9_Mb_2	dualCAR_CD8_V9_Mb_3	dualCAR_CD8_V9_Mb_4	dualCAR_CD8_V7_1	dualCAR_CD8_V7_2	dualCAR_CD8_V7_3	dualCAR_CD8_V7_4
UBIAD1	55.4104227924744	148.232928890194	177.85984005177	283.865194909374	24.3232067225775	157.653196546824	357.927884556696	314.489100337845	140.538166576545	377.319575765968	275.706907332725	265.135863810052	41.7104804864086	75.1519193535719	409.914695394357	653.425247997346
DISP3	0	0	0	4.41241235610426	0	0	0	0	0	0	0	0	0	9.39398991919649	0	0
FBXO2	2.9684155067397	0	0	20.5912576618199	0	0	0	3.64836543315366	5.05532973296925	6.68479563364904	16.5093956486662	0	0	0	15.4531333581206	36.180799999853
FBXO44	21.7683803827578	57.9229512049919	87.4955664770804	67.6569894602653	7.73920213900193	18.5098894731088	70.9288284993086	41.5913659379517	21.2323848784709	26.7391825345961	26.4150330378659	65.5307390666889	0	18.787979838393	43.9194316493954	57.1656639997678
FBXO6	13.8526056981186	165.672096994923	459.710312391873	514.781441545497	5.52800152785852	68.2951094352636	387.481563098075	375.051966528196	10.1106594659385	319.384680274343	652.121128122314	561.154029938888	3.70759826545855	1427.88646771787	666.11138001583	546.330079997781
MAD2L2	2.9684155067397	125.18831389466	246.708810394391	186.79212307508	1.1056003055717	49.1469479113579	286.999056057388	226.928329942158	3.03319783978155	95.8154040823029	165.093956486662	143.113108306562	4.63449783182318	37.575959676786	94.3454457653678	319.114655998704
DRAXIN	32.6525705741367	3.1141371615587	6.45459096962069	23.5328658992227	0	0	5.25398729624508	16.0528079058761	0	0	17.3348654310995	6.77904197241609	0	28.1819697575895	4.87993684993282	5.78892799997648
AGTRAP	0.989471835579899	132.039415650089	438.195009159804	355.934596725744	1.1056003055717	56.1679404701234	478.769592370333	246.629503281187	2.0221318931877	100.271934504736	316.98039645439	333.679510420037	0.926899566364636	2179.40566125359	246.436810921607	129.527263999474
C1orf167	0	0	0	0	0	0	0	0	0	1.4855101408109	0	12.8048570590082	0	0	0	0
MTHFR	62.3367256415337	42.3522653971984	37.2931922689195	22.0620617805213	28.7456079448643	72.7630137908416	44.0021436060526	91.9388089154722	50.5532973296925	3.71377535202724	159.315668009628	39.1677980628485	21.3186900263866	9.39398991919649	6.50658246657709	5.78892799997648
CLCN6	28.6946832318171	34.2555087771457	38.7275458177241	44.1241235610426	12.1616033612887	79.1457342988102	73.5558221474312	75.8860010095961	24.2655827182524	71.3044867589231	108.136541498763	24.8564872321923	3.70759826545855	28.1819697575895	109.798579123488	39.0752639998413
NPPA	0	0	0	0	0	0	2.62699364812254	2.91869234652293	0	0.742755070405449	12.3820467364996	0	0	0	0	0
NPPB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	64.3156693126935	82.2132210651498	142.001001331655	213.266597211706	32.0624088615794	47.8704038097642	75.5260673835231	145.934617326146	97.0623308730097	73.5327519701394	289.739893634091	176.255091282818	65.8098692118892	65.7579294343754	181.370986255836	190.311007999227
PLOD1	6.9263028490593	180.619955370405	75.3035613122413	41.1825153236398	1.1056003055717	45.3173156065768	99.8257586286566	37.2133274181673	32.3541102910032	23.7681622529744	148.584560837995	61.0113777517448	24.0993887254805	46.9699495959825	25.2130070579862	15.9195519999353
MFN2	246.378487059395	183.734092531963	182.162900698184	270.627957841061	103.92642872374	214.459409067744	354.644142496543	209.41617586302	88.9738033002589	199.05835886866	392.098146655821	165.709914881282	133.473537556508	3898.50581646654	349.728807578519	476.862943998063
MIIP	1.9789436711598	8.71958405236437	34.4244851713103	447.124452085232	4.42240122228682	5.10617640637485	264.669610048346	240.062445501511	4.0442637863754	6.68479563364904	141.980802578529	221.448704432259	3.70759826545855	1869.4039939201	51.2393369242946	808.279071996717
TNFRSF8	3.9578873423196	27.4044070217166	185.031607795793	80.8942265285781	0	17.871617422312	13.7917166526433	10.945096299461	4.0442637863754	58.6776505620304	135.377044319063	41.4274787203206	5.56139739818782	1953.94990319287	41.4794632244289	131.698111999465
TNFRSF1B	576.862080143081	1122.33503302576	971.057352540712	729.518842875904	106.137629334884	779.968446073759	583.192589883204	476.476525569868	208.279584998333	1214.40454011291	979.832631748337	558.141122395592	162.207424113811	7937.92148172104	1012.58689636106	746.048095996969
VPS13D	348.294086124125	1223.23307706026	533.57952015531	467.715709747052	818.144226123061	774.862269667384	381.570827389799	647.220027841459	760.321591838576	974.494652371949	695.871026591279	497.129744643847	340.172140855822	253.637727818305	548.992895617442	439.958527998213
DHRS3	58.3788382992141	272.175587920231	290.456593632931	889.836491814359	37.5904103894379	142.972939378496	1036.34899418434	1181.34072725515	94.0291330332281	298.58753830299	288.914423851658	217.682570003139	25.9531878582098	5777.30380030584	103.291996656911	1166.46899199526
AADACL4	0	0	0	0	0	0	0	0	0	0	0	0.75322688582401	0	9.39398991919649	0	0
AADACL3	0	0	0	0	0	0	0	0	0	0	0	20.3371259172483	0	28.1819697575895	0	0
CFAP107	0	0	4.30306064641379	0	3.31680091671511	0	0	0	0	0	0	0	0	18.787979838393	0	0
PRAMEF12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62664561664427	0
PRAMEF1	0	0	0	1.47080411870142	0	0	0	0	1.01106594659385	0	0	0	0	0	0	0
PRAMEF11	0	0	0	4.41241235610426	0	0	0	0	0	0	0	1.50645377164802	0	0	0	0
HNRNPCL1	0	0	0	0	0	0	0	0	2.0221318931877	0	0	1.50645377164802	0.926899566364636	18.787979838393	0	1.44723199999412
PRAMEF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF4	0	0	0	2.94160823740284	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF10	0	0	0	0	0	0	0	0	0	0	0	0	0	9.39398991919649	0	0
PRAMEF7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF26	0	0	0	0	0	0	0	0	0	0	0	1.50645377164802	0	0	0	0
PRAMEF25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPCL3	0	0	0	0	0	0	0	0	1.01106594659385	0	0	3.01290754329604	0	0	0	0
HNRNPCL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPCL4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72361599999706
PRAMEF5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44723199999412
PRAMEF14	0	0	0	0	0	0	0	0	0	0	0	14.3113108306562	0	0	0	0
PRAMEF19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF17	0	0	1.4343535488046	0	0	0	0	0	0	0	0	0	0	0	0.813322808322136	0
PRAMEF20	0	0	0	0	0	0	0	0	0	0	0	0	0	9.39398991919649	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0.75322688582401	0	18.787979838393	2.43996842496641	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	18.5379913272927	9.39398991919649	0	0
PRDM2	328.504649412527	950.434661707716	989.703948675172	1625.23855116507	636.825776009301	1048.68097945924	777.590119844272	928.873839280922	611.69489768928	1419.40493954481	1111.08232715523	692.96873495809	461.595984049589	4039.41566525449	1189.07794576696	1267.05161599485
KAZN	0	0	0.717176774402298	0	0	0	0	0	0	0	0	3.01290754329604	0	37.575959676786	0	0
TMEM51	0	0	0	0	0	0	0	0	0	0	0	0	0	9.39398991919649	0	0
FHAD1	0	0.622827432311741	0.717176774402298	14.7080411870142	0	17.871617422312	4.59723888421445	5.83738469304585	42.4647697569417	11.1413260560817	8.25469782433308	10.5451764015361	0	93.9398991919649	17.0797789747649	0.72361599999706
EFHD2	186.020705089021	194.322158881263	395.164402695666	397.117112049383	233.281664475629	176.163086019932	284.372062409265	309.38138873143	289.164860725841	308.986109288667	475.470594681586	390.171526856837	178.891616308375	2414.2554092335	353.795421620129	494.229727997992
CTRC	0	0	0.717176774402298	14.7080411870142	0	1.27654410159371	1.31349682406127	1.45934617326146	0	0	0	23.3500334605443	1.85379913272927	0	5.69325965825495	0
CELA2A	0	0	4.30306064641379	0	0	0	0	0	0	0	0	0.75322688582401	0	0	0	0
CELA2B	0	0	1.4343535488046	0	0	0	0	10.945096299461	0	0	0	0	0	0	0	0
CASP9	99.9366553935699	13.7022035108583	75.3035613122413	58.8321647480568	19.9008055002907	52.9765802161391	140.544160174556	177.310560051268	101.106594659385	52.7356099987868	42.924428686532	161.943780452162	0	28.1819697575895	54.4926281575831	8.68339199996473
DNAJC16	1015.19810330498	977.216241297121	859.894952508356	347.109772013535	2940.89681282073	838.689474747069	706.661291344964	551.632853492833	1311.35253273222	768.751497869639	527.475190974884	510.687828588679	994.563234709255	15847.6609936845	696.204323923749	235.898815999042
AGMAT	57.3893664636342	28.0272344540283	26.535540652885	22.0620617805213	200.113655308478	45.3173156065768	51.8831245504202	19.7011733390298	71.7856822081634	15.5978564785144	33.8442610797656	50.4662013502087	15.7572926281988	103.333889111161	62.6258562408045	127.356415999483
DDI2	1244.75556915951	466.497746801494	674.863344712563	692.748739908369	2442.27107500789	786.351166581727	421.632480523668	686.622374519519	1976.63392559098	754.639151531936	453.182910555886	559.64757616724	1791.69686178284	169.091818545537	421.301214710867	584.681727997625
RSC1A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	13.8526056981186	41.7294379648866	65.2630864706092	183.850514837678	28.7456079448643	37.0197789462177	176.00857442421	207.956829689759	42.4647697569417	39.3660187314888	127.122346494729	97.1662682712973	11.1227947963756	84.5459092727684	91.0921545320793	166.431679999324
SLC25A34	0.989471835579899	0	0	0	0	0	0	9.48575012619951	0	0	34.6697308621989	0	1.85379913272927	0	6.50658246657709	0
TMEM82	0	0	0	0	0	0	0	2.1890192598922	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0.742755070405449	0	0.75322688582401	0	9.39398991919649	0	0
UQCRHL	50.4630636145749	20.5533052662874	26.535540652885	17.649649424417	131.566436363033	20.4247056254994	21.0159491849803	24.8088849454449	56.6196930092556	38.6232636610833	29.7169121675991	42.9339324919686	105.666550565569	263.031717737502	47.986045691006	20.9848639999148
SPEN	798.503771312979	1261.84837786359	1296.65560811936	1717.89921064326	1409.64038960392	1020.59700922417	700.093807224657	649.409047101351	919.05894545381	1247.82851828115	955.068538275338	1036.44019489384	950.998955090117	5025.78460677012	1521.72697437072	1366.18700799445
ZBTB17	1.9789436711598	9.96523891698785	4.30306064641379	282.394390790673	7.73920213900193	5.74444845717171	157.619618887353	221.090945249112	5.05532973296925	2.97102028162179	23.1131539081326	82.8549574406411	0	1258.79464917233	8.13322808322136	654.87247999734
SRARP	0	0.622827432311741	2.86870709760919	4.41241235610426	2.21120061114341	0	5.25398729624508	0	0	0	0	0	0	9.39398991919649	0	0
HSPB7	0	0	0	7.3540205935071	0	0	0	0	0	0	0	0	0	0	0	0
CLCNKA	0	0	0	1.47080411870142	0	0	1.31349682406127	0	0	0	0	0	0	0	0	0
CLCNKB	0	0	0	1.47080411870142	0	0	0	0	0	0	0	0	0	0	0	0
FAM131C	0	9.96523891698785	1.4343535488046	0	0	0	0	0	0	0	2.47640934729992	0	2.78069869909391	0	0	0
EPHA2	0	0	0	4.41241235610426	0	0	0	0	0	0	0	0	0	28.1819697575895	0	2.89446399998824
ARHGEF19	0.989471835579899	0	17.9294193600575	1.47080411870142	0	13.403713066734	0	67.1299239700273	0	34.9094883090561	42.0989589040987	18.8306721456003	0	9.39398991919649	28.4662982912748	74.5324479996972
CPLANE2	0	0	0	0	1.1056003055717	0	0.656748412030635	2.91869234652293	2.0221318931877	0.742755070405449	0	5.27258820076807	0	0	0	0.72361599999706
FBXO42	124.673451283067	282.140826837218	57.3741419521839	122.076741852218	263.132872726066	686.780726657418	417.035241639454	237.143753154988	168.848013081173	228.768561684878	331.013382755757	147.632469621506	84.3478605391819	1578.19030642501	191.130859955702	841.565407996581
SZRD1	27.7052113962372	244.148353466202	1126.68471258601	676.569894602653	21.0064058058624	196.587791645432	620.627249368951	564.766969052186	66.7303524751941	410.743553934213	920.398807413139	632.710584092169	13.9034934954695	7477.61597568041	1085.78594911005	662.10863999731
SPATA21	6.9263028490593	0	5.73741419521839	0	0	0	1.97024523609191	5.10771160641512	0	25.9964274641907	2.47640934729992	27.1161678896644	0	65.7579294343754	0	0
NECAP2	148.420775336985	1309.80609015159	2080.52982254107	1172.23088260503	148.150440946608	1366.54046075607	1651.06550784502	1471.75061573419	160.759485508422	1814.55063700051	1750.82140854105	850.393154095308	81.567161840088	10323.9949211969	1700.65799220159	1673.7238079932
NBPF1	1.9789436711598	2.49130972924696	6.45459096962069	5.88321647480568	3.31680091671511	2.55308820318743	3.94049047218381	16.7824809925068	106.161924392354	2.22826521121635	2.47640934729992	9.79194951571214	1.85379913272927	112.727879030358	0	0.72361599999706
CROCC	7.9157746846392	5.60544689080566	11.4748283904368	7.3540205935071	6.63360183343022	0.638272050796856	1.31349682406127	4.37803851978439	0	5.94204056324359	4.12734891216654	6.77904197241609	0	46.9699495959825	0.813322808322136	14.4723199999412
MFAP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP13A2	5.9368310134794	15.5706858077935	22.2324800064713	35.2992988488341	3.31680091671511	14.0419851175308	90.6312808602277	45.2397313711054	3.03319783978155	31.9384680274343	42.924428686532	15.8177646023042	0.926899566364636	93.9398991919649	0.813322808322136	15.1959359999383
SDHB	574.883136471922	213.629809282927	389.426988500448	1959.11108611029	275.294476087354	171.695181664354	1866.47898699107	1995.65589193505	816.941284847831	337.953557034479	1490.79842707455	2918.75418256804	600.630919004284	19276.4673141912	669.364671249118	1052.13766399573
PADI2	0	0	0	0	8.84480244457363	0	0	0	19.2102529852832	0	0.825469782433308	0	0.926899566364636	56.3639395151789	2.43996842496641	0
PADI1	0	0	0	0	0	0	0	0	0	0	0	1.50645377164802	0	37.575959676786	0	0
PADI3	0	0	0	5.88321647480568	0	0	0	0	0	0	24.7640934729992	0	0	0	0	4.34169599998236
PADI4	0	1.24565486462348	4.30306064641379	2.94160823740284	0	11.4888969143434	9.1944777684289	10.945096299461	1.01106594659385	29.7102028162179	33.0187912973323	19.5838990314243	0	9.39398991919649	1.62664561664427	0
PADI6	0	0	0	0	2.21120061114341	0	0	0	0	0	0	0.75322688582401	0	9.39398991919649	0.813322808322136	0
RCC2	16.8210212048583	394.249764653332	420.265589799747	192.675339549886	34.2736094727228	579.551022123546	287.655804469418	288.220869219139	38.4205059705663	807.374761530723	510.965795326218	129.55502436173	86.2016596719112	131.515858868751	398.528176077847	195.376319999206
ARHGEF10L	0	0	0	0	0	0	0	0	0	0	0	33.1419829762565	0	18.787979838393	0	0.72361599999706
ACTL8	0	0	0	0	0	0	0	0	0	0	0	1.50645377164802	12.9765939291049	18.787979838393	0	0
IGSF21	0	0	0	0	0	0	0	0	0	0	0	11.2984032873602	0	9.39398991919649	0	0
KLHDC7A	0	0	0	7.3540205935071	0	0	0	0	0	0	0	0	0	0	1.62664561664427	0
PAX7	0	1.24565486462348	0	0	0	0	0	0	0	0	0	0	0	37.575959676786	0	0
TAS1R2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALDH4A1	0.989471835579899	1.86848229693522	2.1515303232069	0	5.52800152785852	12.7654410159371	3.28374206015318	10.2154232128302	0	6.68479563364904	2.47640934729992	0.75322688582401	2.78069869909391	18.787979838393	5.69325965825495	0.72361599999706
IFFO2	45.5157044366754	61.6599157988623	26.535540652885	5.88321647480568	51.9632143618701	63.1889330288888	50.5696277263589	43.0507121112132	45.4979675967233	57.1921404212195	68.5139919419646	70.050100381633	76.9326640082648	28.1819697575895	26.8396526746305	28.9446399998824
UBR4	94.9892962156704	624.073087176364	637.570152443643	1089.86585195775	78.497621695591	614.017712866576	485.99382490267	483.043583349545	103.128726552573	906.161185894647	558.84304270735	296.018166128836	41.7104804864086	807.883133050898	578.272516717039	1104.23801599551
EMC1	423.493945628197	756.735330258765	717.893951176701	314.752081402104	322.835289226938	289.775511061773	603.551790656154	340.757331456552	327.585366696408	729.38547913815	444.928212731553	190.566402113475	413.397206598628	413.335556444646	732.803850298245	371.215007998492
MRTO4	374.020353849202	1397.00193067523	1061.4216261154	798.646636454871	207.85285744748	1016.76737691939	529.339220096692	615.114412029707	621.805557155218	1027.23026237074	977.356222401037	915.923893161997	635.853102526141	13254.9197759863	1542.06004457877	1168.63983999525
AKR7L	0	22.4217875632227	0	20.5912576618199	0	0.638272050796856	9.1944777684289	0	5.05532973296925	0.742755070405449	1.65093956486662	95.6598144996493	1.85379913272927	0	10.5731965081878	0
AKR7A3	0	0	0	2.94160823740284	0	0.638272050796856	0	0	0	0	0	5.27258820076807	0	0	1.62664561664427	11.577855999953
AKR7A2	43.5367607655156	29.8957167509635	62.394379373	52.9489482732511	47.5408131395833	52.9765802161391	72.2423253233699	68.5892701432888	85.9406054604773	37.1377535202724	119.69311845283	70.803327267457	47.2718778845965	657.579294343754	155.344656389528	26.7737919998912
SLC66A1	16.8210212048583	10.5880663492996	17.2122425856552	29.4160823740284	11.056003055717	15.3185292191246	57.7938602586959	56.9145007571971	37.4094400239725	11.1413260560817	59.4338243351982	36.9081174053765	12.9765939291049	18.787979838393	3.25329123328854	82.4922239996649
CAPZB	942.966659307644	933.618321035299	1526.86935270249	3044.56452571194	434.50092008968	954.854987992097	2945.5166279574	2940.58253912185	1076.78523312245	1345.87218757467	1658.36879290852	2013.37546580758	1250.38751502589	10013.9932538635	1336.28937407327	3736.75302398482
MICOS10	81.1366905175518	85.3273582267085	83.1925058306666	73.540205935071	40.907211306153	67.0185653336699	40.0616531338688	57.6441738438278	125.372177377637	53.4783650691923	78.4196293311643	94.1533607280013	129.765939291049	375.75959676786	61.8125334324824	47.758655999806
MICOS10-NBL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NBL1	8.9052465202191	6.85110175542915	67.4146167938161	63.2445771041611	7.73920213900193	2.55308820318743	56.4803634346346	102.154232128302	11.1217254125324	19.3116318305417	79.2450991135976	75.322688582401	1.85379913272927	9.39398991919649	149.651396731273	49.9295039997972
HTR6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMCO4	33.6420424097166	11.2108937816113	12.9091819392414	22.0620617805213	59.702416500872	67.0185653336699	100.482507040687	78.804693356119	60.663956795631	15.5978564785144	37.1461402094989	39.1677980628485	13.9034934954695	18.787979838393	26.8396526746305	93.3464639996208
RNF186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTUD3	110.820845584949	178.128645641158	154.910183270896	95.6022677155923	77.3920213900193	281.477974401414	132.663179230188	188.255656350729	109.195122232136	208.714174783931	189.032580177228	21.0903528030723	213.186900263866	122.121868949554	383.888365528048	109.989631999553
PLA2G2E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLA2G2A	0	0	0	0	0	1.27654410159371	0	0	0	0	0	0	0	9.39398991919649	0	0
